web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1551370188-20898","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Enrique Garza","Be careful with the Echo trade-in program!","December 26, 2018","EDIT: I changed the rating to 4 stars since Amazon was able to resolve my issue with the trade-in program. It is not 5 due to the multiple over-one-hour calls this took. Now the product itself gets 5-stars!!! We’ve been using the 2-Echo-and-1-subwoofer setup and it is the best! I HIGHLY recommend it!

I have always been a fan of the Echo devices, and when I heard this Echo plus I knew I needed to upgrade my devices. Thankfully the trade-in program is available. Unfortunately, my experience was horrible. I sent in the three eligible devices I had to get their respective upgraded version using the advertised 25% discount. After the devices were received and inspected by the trade-in team, my discount was available. I placed all 3 items in my order but the discount only applied to one. I called in, thinking this was an error and I was told I needed to play 3 separate orders for each discount to be applied. I placed my first order and it worked, but the discount did not apply afterwards. I called in again, and apparently I was misled. Now I do not have my old devices and I only was able to get ONE upgraded device. If I knew this would happen, I would have sent each device individually for an upgrade. Definitely missed the mark with this trade-in program. Not cool, Amazon!","4.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
"1551370501-22074","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Pat Ronne","Unreliable delivery","December 24, 2018","Delivery email said delivery 12/26. Delivery was then scheduled for 12/24 even after I logged onto UPS account with tracking number with instruction to hold for pick up. Not acceptable delivery. No more UPS ever.","1.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_152?ie=UTF8&pageNumber=152&reviewerType=all_reviews"
"1551370619-22516","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jose espinal","Perfect for beginning home automaters.","December 16, 2018","It sounds very loud and it has pretty good for a small apartment","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_207?ie=UTF8&pageNumber=207&reviewerType=all_reviews"
"1551370615-22498","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Rick Meyer","As expected","January 18, 2019","Like ease of use","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_205?ie=UTF8&pageNumber=205&reviewerType=all_reviews"
"1551370657-22665","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Rebecca","The variety of entertainment","December 17, 2018","Love the sound and the convenience!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_225?ie=UTF8&pageNumber=225&reviewerType=all_reviews"
"1551370507-22102","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Brad Wesely","Very versatile","January 30, 2019","The Echo Plus is a great product, especially for a parent who cannot see very well. The music, blue tooth for listening to audio books, the ability to turn lights off and on is immeasurable.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_155?ie=UTF8&pageNumber=155&reviewerType=all_reviews"
"1551370565-22316","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","MiMi","Love it","December 27, 2018","Love Alexa!!!! Works great","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_182?ie=UTF8&pageNumber=182&reviewerType=all_reviews"
"1551370384-21640","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Scott Burgess","Love It !!!","January 25, 2019","I could not have asked for a better device. Easy to set up, even easier to use. As for the Sound quality, It AMAZING !!!  I can only recommend this device for someone who is starting a to get smart home devices....","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_97?ie=UTF8&pageNumber=97&reviewerType=all_reviews"
"1551370182-20880","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Homer","Better sound, great connectivity, looks better, and turns on the lights","October 15, 2018","I am a huge fan of the Echo. I have the tap, the dot, the standard Echo and an Echo smart speaker, and now the plus.

This one is definitely a step up. The best sound and response of all the previous models.

In a nut shell
The dot is ok. Limited quality sound but small and unobtrusive. Nice for  a bedside alarm, weather information and morning news while shaving.

The tap is the portable and battery powered option that I use in the morning. I listen to a streaming cable news show. I listen to it while in the shower, (it is not waterproof but I have a shelf far from water that it sits on), then while I shave, and I put it in the closet while getting ready and dressed. It's like a portable radio but it allows me to stream internet cable and listen to anything I want.

The standard Echo and Echo with smart options is a great device. The addition of the smart features is ok. It allows you to turn on lights and fixtures, but going into a dark room and saying, ""Alexa, turn on lights!"" is not as easy as flipping a switch. It is ok for lights that are not near the bed and your heading to sleep. But, you'll wake people up by shouting the wake up command.

This one is good for two reasons:
1.) The sound is great. Better than the others.
2.) I got a smart switch and can use it to turn on any number of devices. The hook up was easy and flawless.

Also,
Alexa is adding new skills. If you use a sound machine, she has a sound maker for sleeping. Wake up to the weather, the stock market, the news, a fact from history, and a joke of the day.

If you are on the cusp of buying this device, making this your first Echo would be a great choice. If you have an Echo or tap, this is a good upgrade.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1551370267-21195","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Gary Green","Family fun Echo plus!!!!","January 5, 2019","My son loves his Echo Plus! He turns lights, computer and tv on using it.  Changes colors of lights using Alexa.  Lol He plays music like crazy.  My 5 year old keeps saying”Alexa play Taylor Swift Shake it Off.  200 times a day!!!

Lots of fun at family Christmas for sure!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&reviewerType=all_reviews"
"1551370444-21862","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","K. Greer","Fantastic!","January 19, 2019","Love, love, love this speaker and Alexa!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_125?ie=UTF8&pageNumber=125&reviewerType=all_reviews"
"1551370331-21435","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","JD225","Nice device","February 26, 2019","I like this little convenient device. Sound is good for a non-closure area however I have an opened concept between family room and kitchen, the sound has echoed sometimes. Overall it’s still a nice device. One thing I know, it makes me lazier...","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_72?ie=UTF8&pageNumber=72&reviewerType=all_reviews"
"1551370552-22272","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Beth Duchesne","Easy to operate","February 18, 2019","Love it. Good sound, easily portable,
Good color. Simple to use","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_176?ie=UTF8&pageNumber=176&reviewerType=all_reviews"
"1551370550-22260","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Mark DiGennaro","Easy setup","December 19, 2018","Love all that Alexa can do!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_175?ie=UTF8&pageNumber=175&reviewerType=all_reviews"
"1551370216-21004","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Sandy C.","It's an expensive remote light switch!","January 10, 2019","Alexa doesn't seem very bright and apparently doesn't havecaccess to any search engines.  She cannot answer even the simplest trivia question.  She gives extremely simplistic answers or says ""I'm not sure about that"".  If she's capable of learning or being set up to connect to a search engine I would really like to know how.  I didn't set her up as she's my spouse's toy.
I told my husband I was going to by a dolls blonde wig for her as she has the brain power of a dumb blonde.  (Before you jump on me I'm a blonde ( or was until I went 100% gray.  Lol.","3.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews"
"1551370488-22031","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Gary Engle","Works Great","December 13, 2018","This is the neatest  thing ever. works as advertised,","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_146?ie=UTF8&pageNumber=146&reviewerType=all_reviews"
"1551370424-21792","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","orlando colon","that it works","February 12, 2019","like everything","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_116?ie=UTF8&pageNumber=116&reviewerType=all_reviews"
"1551370512-22119","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Good sound, great source of info and easy to use.","January 10, 2019","Nothing to dislike.. Like the sound and usefulness. Not using it to full potential, but enjoy having it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_157?ie=UTF8&pageNumber=157&reviewerType=all_reviews"
"1551370218-21014","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Dustin R Huerta","AUX in doesn’t work even though it’s one of the main selling features","December 4, 2018","One of the main selling points of the Echo Plus 2nd gen is the Line/AUX in feature allowing you to use external sources like a turntable with the echo speaker doesn’t work. There is a bug in the Alexa App that doesn’t allow you to switch from line out to line in. It doesn’t work with both IOS and Android devices. Voice commands don’t work either. Amazon is aware of this but are still selling a product even though one of its key features don’t work.","1.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews"
"1551370446-21868","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Stephen P.","Easy setup","January 9, 2019","We like the rapid response of the Echo Plus and the clarity of the sound.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_126?ie=UTF8&pageNumber=126&reviewerType=all_reviews"
"1551370612-22494","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","George Freas","Amazon Echo plus","January 31, 2019","Works very well and links to all my smart home devices","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_204?ie=UTF8&pageNumber=204&reviewerType=all_reviews"
"1551370497-22064","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Daniel Corp","Compact, rich tone and works as expected!  Nice job Amazon!","January 21, 2019","Awesome!  I have 4 so much richer than the original.  Compact size, deep bass, smaller footprint (less clutter)!  I love my echo!","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_150?ie=UTF8&pageNumber=150&reviewerType=all_reviews"
"1551370482-22003","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","David K.","This thing is great!","January 8, 2019","Boy this little contraption can really make your life easier. It’s amazing all the things that you can do with this. Seems like I learn something new that it can do everyday.","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_143?ie=UTF8&pageNumber=143&reviewerType=all_reviews"
"1551370388-21654","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","bruce b.","She knows everything","January 2, 2019","We love it that’s the best thing we could’ve bought for Christmas","5.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_99?ie=UTF8&pageNumber=99&reviewerType=all_reviews"
"1551370248-21123","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","gregory c weiss","Will not play sound through speaker from HP computer.","November 5, 2018","I love the product, but I was a little disappointed that I could not play music from my HP laptop computer and I spent days trying to figure it out until I called tech support the second time before a technical told me that the computer does not have an output compatible with this device.","3.0 out of 5 stars","Next page→","https://www.amazon.com/All-new-Echo-Plus-Bundle-Philips/product-reviews/B07H1QBW2L/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews"
